"Month","Date","Year","NAME","ADDL.CO.INFO","GeoAddress","City","State"
2,29,2012,"STERICYCLE, INC",NA,"6264 CROOKED CREEK RD, STE 11, NORCROSS, GA 30092","NORCROSS","GA"
10,8,2014,"(B6)","ALFALFA COUNTY SHERIFF'S OFFICE","300 S GRAND AVENUE, CHEROKEE, OK 73728","CHEROKEE","OK"
10,17,2014,"U.S. FISH & WILDLIFE SERVICE","CHARLES M. RUSSELL NATIONAL WILDLIFE REFUGE","ATTN: OFFICER , CANINE HANDLER, SAND CREEK FS, 8407 HIGHWAY 191 NORTH, ROY, MT 59471","ROY","MT"
1,8,2015,"PAWNEE COUNTY SHERIFF'S OFFICE","ATTN: K-9 UNIT","116 WEST 8TH STREET, LARNED, KS 67550","LARNED","KS"
11,20,2014,"(B6)","DISTRICT SIX DRUG TASK FORCE","101 S 11TH, DUNCAN, OK 73533","DUNCAN","OK"
1,9,2015,"MOUNT PLEASANT POLICE DEPARTMENT","ATTN: K-9 UNIT","204 EAST WASHINGTON ST., MOUNT PLEASANT, IA 52641","MOUNT PLEASANT","IA"
2,2,2015,"(B6)","UNIVERSITY OF LOUISVILLE KCPCRU","231 EAST CHESTNUT ST 6 FLOOR PHARMACY, LOUISVILLE, KY 40202","LOUISVILLE","KY"
10,7,2015,"(B6)","UNIVERSITY OF VERMONT MEDICAL CENTER","111 COLCHESTER AVE BAIRD 418, BURLINGTON, VT 5401","BURLINGTON","VT"
10,27,2014,"CITY OF FULTON POLICE DEPARTMENT","K-9 HANDLER (B6)","141 S. FIRST STREET, FULTON, NY 13069","FULTON","NY"
11,6,2014,"SODA SPRINGS POLICE DEPARTMENT","ATTN: K-9 UNIT","159 E. 2ND S #1, SODA SPRINGS, ID 83276","SODA SPRINGS","ID"
10,31,2014,"AUSTIN INDEPENDENT SCHOOL DISTRICT POLICE DEPT","ATTN: K-9 UNIT","1111 W. 6TH STREET, SUITE C-120, AUSTIN, TX 78703","AUSTIN","TX"
12,19,2014,"HOUMA POLICE DEPARTMENT","ATTN: K-9 UNIT","500 HONDURAS STREET, HOUMA, LA 70360","HOUMA","LA"
11,4,2014,"UNION CITY POLICE DEPARTMENT","ATTN: K-9 UNIT","219 S. HOWARD STREET, UNION CITY, IN 47390","UNION CITY","IN"
10,23,2014,"BENTON COUNTY SHERIFFS OFFICE","ATTN: K-9 UNIT","174 WEST WASHINGTON STREET, WARSAW, MO 65355","WARSAW","MO"
11,10,2014,"TULIA POLICE DEPARTMENT",NA,"ATTN: K-9 UNIT, 201 NORTH MAXWELL, TULIA, TX 79088","TULIA","TX"
10,20,2014,"CAMDEN COUNTY SHERIFFS OFFICE","ATTN: K-9 UNIT","209 E. 4TH STREET, PO BOX 699, WOODBINE, GA 31569","WOODBINE","GA"
3,10,2015,"CENTERVILLE POLICE DEPARTMENT","ATTN: K-9 UNIT","5247 US40 WEST, PO BOX 125, CENTERVILLE, IN 47330","CENTERVILLE","IN"
10,15,2014,"PORT AUTHORITY OF NY/NJ PD","ATTN: K-9 UNIT / (B6)","D-35 8TH FLOOR, 99 10TH AVENUE, NEW YORK, NY 10011","NEW YORK","NY"
11,17,2014,"(B6)","UNIVERSITY OF HAWAII","2727 WOODLAWN DRIVE, HONOLULU, HI 96822","HONOLULU","HI"
12,15,2014,"CROWN POINT POLICE DEPARTMENT","ATTN: K-9 UNIT","124 NORTH EAST STREET, CROWN POINT, IN 46307","CROWN POINT","IN"
11,12,2014,"TOMBALL POLICE DEPARTMENT","ATTN: K-9 UNIT / (B6)","400 FANNIN, TOMBALL, TX 77375","TOMBALL","TX"
12,3,2014,"(B6)","KEYES POLICE DEPARTMENT","400 MONROE, PO BOX 121, KEYES, OK 73947","KEYES","OK"
2,26,2015,"STONY BROOK                                              (B6)","(B6)","BST LEVEL 1 ROOM 223, HEALTH SCIENCE CENTER, SUNY, STONY BROOK, NY 11794","STONY BROOK","NY"
6,30,2015,"INSYS THERAPEUTICS, INC.",NA,"2700 OAKMONT, ROUND ROCK, TX 78665","ROUND ROCK","TX"
2,6,2015,"RIDGELY POLICE DEPARTMENT","ATTN: K-9 UNIT","2 CENTRAL AVENUE, RIDGELY, MD 21660","RIDGELY","MD"
3,5,2015,"JEFFERSON COUNTY SHERIFF","ATTN: K-9 UNIT","317 WALNUT STREET, MADISON, IN 47250","MADISON","IN"
12,12,2014,"NICOLLET COUNTY SHERIFF'S OFFICE","ATTN: K-9 UNIT","501 S. MINNESOTA AVE., SAINT PETER, MN 56082","SAINT PETER","MN"
1,16,2015,"JEROME COUNTY SHERIFF","ATTN: K-9 UNIT","300 NORTH LINCOLN, JEROME, ID 83338","JEROME","ID"
2,27,2015,"(B6)","UNIV OF ALABAMA HOSPITALS PHARMACY","1802 6TH AVENUE SOUTH, ROOM 3470, BIRMINGHAM, AL 35249","BIRMINGHAM","AL"
2,27,2015,"(B6)","CHILDRENS HOSPITAL PHARMACY DEPARTMENT","1600 7TH AVENUE SOUTH, BIRMINGHAM, AL 35233","BIRMINGHAM","AL"
2,1,2016,"(B6)",NA," , IDAHO FALLS, ID 83404","IDAHO FALLS","ID"
6,15,2015,"HAWKINS COUNTY SHERIFF'S OFFICE","ATTN: K-9 UNIT / (B6)","117 JUSTICE CENTER DRIVE, ROGERSVILLE, TN 37857","ROGERSVILLE","TN"
12,5,2014,"NORTHSIDE ISD POLICE DEPARTMENT","ATTN: K-9 UNIT","5619 GRISSOM ROAD, SAN ANTONIO, TX 78238","SAN ANTONIO","TX"
12,16,2014,"WESTVILLE POLICE DEPARTMENT","ATTN: K-9 UNIT","200 WASHINGTON AVENUE, WESTVILLE, IL 61883","WESTVILLE","IL"
1,29,2015,"EXP PHARMACEUTICAL SERVICES CORP.",NA,"48021 WARM SPRINGS BLVD., FREMONT, CA 94539","FREMONT","CA"
11,20,2014,"(B6)","CACHE POLICE DEPARTMENT","K-9 HANDLER, 404 WEST C AVENUE, CACHE, OK 73527","CACHE","OK"
11,20,2014,"ARKANSAS LAW ENFORCEMENT TRAINING ACADEMY","ATTN: K-9 UNIT","6373 HUSSEY ROAD, PO BOX 3106, CAMDEN, AR 71711","CAMDEN","AR"
10,28,2014,"BURLINGTON POLICE DEPARTMENT","ATTN: K-9 UNIT","267 WEST FRONT STREET, BURLINGTON, NC 27215","BURLINGTON","NC"
11,6,2014,"BUTTE-SILVER BOW LAW ENFORCEMENT","ATTN: K-9 UNIT","225 NORTH ALASKA STREET, BUTTE, MT 59701","BUTTE","MT"
1,26,2015,"RADFORD CITY POLICE DEPARTMENT","ATTN: K-9 UNIT","20 ROBERTSON STREET, RADFORD, VA 24141","RADFORD","VA"
2,2,2015,"(B6)","UNIV OF ILLINOIS AT CHICAGO","1853 W POLK ST, MC 868 RM 411, CHICAGO, IL 60612","CHICAGO","IL"
11,21,2014,"ST. JOHNS POLICE DEPARTMENT","ATTN: K-9 UNIT","1190 W. CLEVELAND AVENUE, PO BOX 698, SAINT JOHNS, AZ 85936","SAINT JOHNS","AZ"
11,20,2014,"US FOREST SERVICE","ATTN: K-9 UNIT","50 HWY 145, HARRISBURG, IL 62946","HARRISBURG","IL"
1,30,2015,"(B6)",NA," , SACRAMENTO, CA 95816","SACRAMENTO","CA"
4,15,2015,"(B6)",NA," , GULF BREEZE, FL 32561","GULF BREEZE","FL"
4,20,2015,"(B6)","CHOP INVESTIGATIONAL DRUG SVC PHARMACY","34TH & CIVIC CENTER BLVD ROOM AW-19A, PHILADELPHIA, PA 19104","PHILADELPHIA","PA"
12,3,2013,"CORRECTIONS RECEPTION CENTER",NA,"11271 STATE ROUTE 762, PO BOX 209, ORIENT, OH 43146","ORIENT","OH"
12,2,2013,"WINDSOR LOCKS POLICE DEPT.","K-9 OFFICER (B6)","4 VOLUNTEER DRIVE, WINDSOR LOCKS, CT 6096","WINDSOR LOCKS","CT"
12,2,2013,"(B6)","GRADY COUNTY CRIMINAL JUSTICE AUTH","215 N 3RD, CHICKASHA, OK 73018","CHICKASHA","OK"
8,18,2014,"THOMASVILLE POLICE DEPARTMENT","K-9 UNIT","7 W. GUILFORD STREET, THOMASVILLE, NC 27360","THOMASVILLE","NC"
2,26,2014,"(B6)","CHILDREN HOSPITAL OF PHILADELPHIA","MAIN HOSPITAL- OUTPATIENT PHARMACY- ROOM AW1A19, 34TH AND CIVIC CENTER BOULEVARD, PHILADELPHIA, PA 19104","PHILADELPHIA","PA"
1,3,2014,"EUHARLEE POLICE DEPT",NA,"30 BURGE'S MILL ROAD, EUHARLEE, GA 30145","EUHARLEE","GA"
5,26,2015,"EAST PENNSBORO TWP POLICE DEPT","EAST PENNSBORO TOWNSHIP POLICE DEPT","98 S. ENOLA DRIVE, ENOLA, PA 17025","ENOLA","PA"
1,28,2014,"CLAYTON COUNTY SHERIFFS OFFICE","ATTN: K-9 UNIT","22680 230TH  STREET, SAINT OLAF, IA 52072","SAINT OLAF","IA"
1,10,2014,"BELTRAMI COUNTY SHERIFFS OFFICE",NA,"613 MINNESOTA AVENUE, BEMIDJI, MN 56601","BEMIDJI","MN"
1,8,2014,"(B6)","JIM HAMILTON CORRECTIONAL CTR","53468 MINERAL SPRINGS ROAD, HODGEN, OK 74939","HODGEN","OK"
1,28,2014,"LENOIR POLICE DEPARTMENT","ATTN: K-9 UNIT","1035 WEST AVENUE, LENOIR, NC 28645","LENOIR","NC"
1,14,2014,"INDEPENDENCE POLICE DEPT","K-9 UNIT","875 VISTA AVE, INDEPENDENCE, MO 64056","INDEPENDENCE","MO"
12,13,2013,"(B6)","NOBLE POLICE DEPARTMENT","115 N 2ND, P.O. BOX 557, NOBLE, OK 73068","NOBLE","OK"
2,27,2014,"(B6)","TULSA COUNTY SHERIFF'S OFFICE","303 W 1ST STREET, TULSA, OK 74103","TULSA","OK"
1,9,2014,"LIVINGSTON PARISH SHERIFF'S OFFICE","(B6) (K-9 DIVISION)","29225 WOODSIDE DRIVE, WALKER, LA 70785","WALKER","LA"
2,3,2014,"VINTON POLICE DEPARTMENT","ATTN: K-9 UNIT","311 S. POLLARD STREET, VINTON, VA 24179","VINTON","VA"
1,8,2014,"JOHNSON CITY POLICE DEPARTMENT","VILLAGE OF JOHNSON CITY","31 AVENUE C, JOHNSON CITY, NY 13790","JOHNSON CITY","NY"
5,5,2014,"(B6)","SAN FRANCISCO GENERAL HOSPITAL","1001 POTRERO AVENUE, SAN FRANCISCO, CA 94110","SAN FRANCISCO","CA"
1,6,2014,"(B6)","NORMAN POLICE DEPARTMENT","4323 COUNTRY CLUB TERRACE, NORMAN, OK 73072","NORMAN","OK"
1,29,2014,"LEBANON POLICE DEPARTMENT",NA,"401 SOUTH JEFFERSON, LEBANON, MO 65536","LEBANON","MO"
1,28,2014,"DUBOIS COUNTY SHERIFF DEPARTMENT",NA,"255 BRUCKE STRASSE, JASPER, IN 47546","JASPER","IN"
2,12,2015,"DANVILLE POLICE DEPARTMENT","ATTN: K-9 UNIT","445 WEST MAIN STREET, DANVILLE, KY 40422","DANVILLE","KY"
3,16,2015,"LYNN HAVEN POLICE DEPT","ATTN: K-9 UNIT","1412 PENNSYLVANIA AVE, LYNN HAVEN, FL 32444","LYNN HAVEN","FL"
7,23,2015,"MORRICE POLICE DEPARTMENT","ATTN: K-9 UNIT","401 MAIN ST, P.O. BOX 247, MORRICE, MI 48857","MORRICE","MI"
8,31,2015,"(B6)","UC - DEPT OF NEUROLOGY","222 PIEDMONT AVE., SUITE 3200, CINCINNATI, OH 45219","CINCINNATI","OH"
9,30,2015,"(B6)","MONTEFIORE MEDICAL CENTER MOSSES DIVISION","111 EAST 210TH PHARMACY DEPT, BRONX, NY 10467","BRONX","NY"
1,13,2016,"(B6)","GLADSTONE INSTITUTES","1650 OWENS STRET, SAN FRANCISCO, CA 94158","SAN FRANCISCO","CA"
2,24,2015,"NEWMARKET POLICE DEPARTMENT","ATTN: K-9 UNIT","70 EXETER STREET, NEWMARKET, NH 3857","NEWMARKET","NH"
2,23,2015,"NEWBERRY POLICE DEPARTMENT K-9 UNIT","INTERIM CHIEF (B6)","1507 NANCE STREET, PO BOX 538, NEWBERRY, SC 29108","NEWBERRY","SC"
3,2,2015,"BAXTER POLICE DEPARTMENT","ATTN: K-9 UNIT","13190 MEMORYWOOD DRIVE, BAXTER, MN 56425","BAXTER","MN"
3,24,2015,"TAYLOR COUNTY SHERIFFS OFFICE","ATTN: K-9 UNIT","203 N COURT STREET, CAMPBELLSVILLE, KY 42718","CAMPBELLSVILLE","KY"
6,4,2015,"PECOS COUNTY SHERIFF'S OFFICE","ATTN: K-9 UNIT / (B6)","301 WEST 5TH STREET, PO BOX 773, IRAAN, TX 79744","IRAAN","TX"
6,8,2015,"(B6)","UW: DEPT OF PHARMACEUTICS","SCHOOL OF PHARMACY, BX 357610, HSB H272F, 1959 NE PACIFIC ST, SEATTLE, WA 98195","SEATTLE","WA"
6,22,2015,"(B6)","MEMORIAL HEALTH UNIVERSITY MEDICAL CTR","PHARMACY DEPARTMENT, 4700 WATERS AVENUE, SAVANNAH, GA 31404","SAVANNAH","GA"
10,30,2015,"SOUTH LONDONERRY TWP POLICE DEPT","ATTN: K-9 UNIT / (B6)","20 WEST MARKET STREET, PO BOX 3, CAMPBELLTOWN, PA 17010","CAMPBELLTOWN","PA"
4,20,2015,"WATFORD CITY POLICE DEPARTMENT","ATTN: K-9 UNIT","213 2ND STREET, NE, WATFORD CITY, ND 58854","WATFORD CITY","ND"
3,25,2015,"WEST TERRE HAUTE POLICE DEPARTMENT","ATTN: K-9 UNIT / (B6)","500 WEST NATIONAL AVENUE, WEST TERRE HAUTE, IN 47885","WEST TERRE HAUTE","IN"
2,27,2015,"CARIBOU COUNTY SHERIFFS OFFICE","ATTN: K-9 UNIT","475 E 2ND SOUTH, SODA SPRINGS, ID 83276","SODA SPRINGS","ID"
8,31,2015,"NORTH DAKOTA DEPARTMENT OF AGRICULTURE",NA,"600 E BOULEVARD AVENUE, DEPARTMENT 602, BISMARCK, ND 58505","BISMARCK","ND"
5,19,2015,"ESSEX COUNTY SHERIFFS DEPT","LAWRENCE CORRECTIONAL ALTERNATIVE CENTER/(B6)","165 MARSTON STREET, LAWRENCE, MA 1841","LAWRENCE","MA"
8,4,2015,"AKA ENTERPRISE LLC","DBA: IMPACT CANINE SOLUTIONS","9520 LA CANADA WAY, SUNLAND, CA 91040","SUNLAND","CA"
2,17,2015,"(B6)","OLUSTEE POLICE DEPT","105 WEST 4TH STREET, P O BOX 409, OLUSTEE, OK 73560","OLUSTEE","OK"
6,12,2015,"EXETER POLICE DEPARTMENT","ATTN: K-9 UNIT","116 FRONT STREET, EXETER, MO 65647","EXETER","MO"
5,21,2015,"KIMBALL POLICE DEPARTMENT","(HANDLER) (B6)","219 S CHESTNUT STREET, KIMBALL, NE 69145","KIMBALL","NE"
4,24,2015,"NEWARK POLICE DEPARTMENT","ATTN: K-9 UNIT","39 SOUTH 4TH STREET, NEWARK, OH 43055","NEWARK","OH"
3,2,2015,"(B6)","BLAINE COUNTY SHERIFF'S","205 N BURFORD, ATTN K9 UNIT, WATONGA, OK 73772","WATONGA","OK"
3,13,2015,"HURRICANE CITY POLICE DEPARTMENT","ATTN: K-9 UNIT","90 SOUTH 700 WEST, HURRICANE, UT 84737","HURRICANE","UT"
3,2,2015,"SAUK COUNTY SHERIFFS DEPT","ATTN: K-9 UNIT","DEPUTY MATT BURCH, 1300 LANGE COURT, BARABOO, WI 53913","BARABOO","WI"
2,25,2015,"COLBY POLICE DEPARTMENT","ATTN: K-9 UNIT","225 N. COURT AVENUE, COLBY, KS 67701","COLBY","KS"
10,7,2015,"(B6)","MT SINAI BETH ISRAEL PHARMACY DEPT","330 EAST 17TH ST, LOBBY ROOM L5-53, NEW YORK, NY 10003","NEW YORK","NY"
6,16,2015,"(B6)","UT HEALTH SCIENCE CENTER","8300 FLOYD CURL DRIVE, ROOM 103.02B, SAN ANTONIO, TX 78229","SAN ANTONIO","TX"
4,8,2015,"COLEMAN COUNTY SHERIFFS DEPT","ATTN: K-9 UNIT","100 LIVEOAK, STE 101, COLEMAN, TX 76834","COLEMAN","TX"
4,16,2015,"CENTRAL CITY POLICE DEPT","ATTN: K-9 UIT","214 NORTH FIRST STREET, CENTRAL CITY, KY 42330","CENTRAL CITY","KY"
4,13,2015,"US DOJ DEA SEATTLE","ATTN: TFO / (B6)","300 5TH AVE, STE 1300, SEATTLE, WA 98104","SEATTLE","WA"
4,7,2015,"JUPITER POLICE DEPARTMENT","ATTN: K-9 UNIT","210 MILITARY DRIVE, JUPITER, FL 33458","JUPITER","FL"
5,26,2015,"BEVERLY HILLS POLICE DEPARTMENT","ATTN: K-9 UNIT / (B6)","464 N. REXFORD DRIVE, BEVERLY HILLS, CA 90210","BEVERLY HILLS","CA"
1,27,2009,"PALATINE POLICE DEPARTMENT","ATTN:; K-9 UNIT","595 N HICKS RD, ROOM 1158, PALATINE, IL 60067","PALATINE","IL"
2,2,2009,"WEST MONROE POLICE DEPARTMENT",NA,"2301 NORTH  7TH STREET, WEST MONROE, LA 71291","WEST MONROE","LA"
1,22,2009,"(B6)","EDMOND POLICE DEPT","TRAINING CENTER, 7707 E DANFORTH ROAD, EDMOND, OK 73034","EDMOND","OK"
4,1,2009,"UNION TOWNSHIP POLICE DEPT","ATTN: (B6)","4312 GLEN-ESTE WITHAMSVILLE RD, CINCINNATI, OH 45245","CINCINNATI","OH"
12,15,2008,"INDIAN RIVER COUNTY SHERIFF OFFICE","SPECIAL OPERATIONS","4055 41ST AVENUE, VERO BEACH, FL 32960","VERO BEACH","FL"
1,30,2009,"BUFFALO POLICE DEPARTMENT","(B6) CHIEF OF POLICE","311 N. POPLAR STREET, P.O. BOX 410, BUFFALO, MO 65622","BUFFALO","MO"
12,2,2008,"(B6)","PRYOR POLICE DEPARTMENT","214 SOUTH MILL STREET, PRYOR, OK 74361","PRYOR","OK"
12,31,2008,"DALLAS COUNTY SHERIFF'S OFFICE",NA,"204 S POPLAR STREET, BUFFALO, MO 65622","BUFFALO","MO"
1,21,2009,"LEXINGTON POLICE DEPT  K-9 UNIT","(B6) - CHIEF","111 MAIDEN LANE, PO BOX 397, LEXINGTON, SC 29071","LEXINGTON","SC"
6,8,2009,"COLCHESTER POLICE DEPARTMENT","(B6)","835 BLAKELY ROAD, PO BOX 37, COLCHESTER, VT 5446","COLCHESTER","VT"
12,7,2015,"WEST BRIDGEWATER POLICE DEPARTMENT",NA,"99 WEST CENTER ST, WEST BRIDGEWATER, MA 2379","WEST BRIDGEWATER","MA"
12,17,2015,"DUNN COUNTY SHERIFF DEPT","ATTN: K-9 UNIT","205 OWENS STREET, MANNING, ND 58642","MANNING","ND"
1,4,2016,"MOUNT LAUREL POLICE DEPARTMENT",NA,"100 MOUNT LAUREL ROAD, MOUNT LAUREL, NJ 8054","MOUNT LAUREL","NJ"
12,7,2015,"LICKING POLICE DEPARTMENT","CITY OF LICKING","125 SOUTH MAIN STREET, LICKING, MO 65542","LICKING","MO"
11,9,2015,"UNIDAD CANINA","DEPARTAMENTO DE POLICIA Y SEGURIDAD POLICIA MUNICIPIO DE SAN","URB SAN FRANCISCO CALLA A FINAL #178, RIO PIEDRAS, PR 927","RIO PIEDRAS","PR"
11,3,2015,"HANCOCK COUNTY SHERIFF'S OFFICE",NA,"875 STATE ST, PO BOX 70, GARNER, IA 50438","GARNER","IA"
2,11,2016,"K9S ON PATROL SERVICES LLC",NA,"4501 RIO GRANDE CARE ROAD, EDINBURG, TX 78541","EDINBURG","TX"
10,21,2015,"CINCINNATI/NORTHERN KENTUCKY AIRPORT POLICE",NA,"3222 TERMINAL DRIVE, HEBRON, KY 41048","HEBRON","KY"
1,12,2016,"TROPHY CLUB POLICE DEPARTMENT",NA,"100 MUNICIPAL DRIVE, TROPHY CLUB, TX 76262","TROPHY CLUB","TX"
11,3,2015,"CHILDRESS POLICE DEPARTMENT",NA,"315 COMMERCE, PO BOX 1087, CHILDRESS, TX 79201","CHILDRESS","TX"
11,17,2015,"(B6)",NA," , SAN ANTONIO, TX 78217","SAN ANTONIO","TX"
11,24,2015,"APALACHEE CORRECTIONAL INSTITUTION","STATE OF FLORIDA","35 APALACHEE DR, SNEADS, FL 32460","SNEADS","FL"
10,28,2015,"OFFICER (B6)-K9 HANDLER","RECEPTION AND MEDICAL CENTER","7765 SOUTH COUNTY ROAD 231, BUILDING 20963025, LAKE BUTLER, FL 32054","LAKE BUTLER","FL"
10,28,2015,"WAYNE COUNTY AIRPORT POLICE","ATTN:  EXECUTIVE K9 SGT (B6)","31399 EAST SERVICE DRIVE, BLDG 610, DETROIT, MI 48242","DETROIT","MI"
11,17,2015,"(B6)",NA," , SAN ANTONIO, TX 78217","SAN ANTONIO","TX"
1,28,2016,"ST MARY'S COUNTY SHERIFF'S OFFICE","ATTN: K-9 UNIT","18205 K9 LANE, PINEY POINT, MD 20674","PINEY POINT","MD"
10,23,2015,"SABINE COUNTY SHERIFFS OFFICE",NA,"310 MAIN STREET, HEMPHILL, TX 75948","HEMPHILL","TX"
12,22,2015,"ALLENTOWN POLICE DEPARTMENT",NA,"1005 W HAMILTON ST, ALLENTOWN, PA 18101","ALLENTOWN","PA"
11,2,2015,"OUACHITA PARISH SHERIFF OFFICE","(B6)","500 NATCHITOCHES, WEST MONROE, LA 71291","WEST MONROE","LA"
1,12,2016,"FREMONT COUNTY SHERIFF'S OFFICE",NA,"2814 200TH ST, SIDNEY, IA 51652","SIDNEY","IA"
11,23,2015,"(B6)",NA," , ORLANDO, FL 32819","ORLANDO","FL"
1,25,2016,"JOHNSTON CITY POLICE DEPARTMENT","(B6)","100 WEST BROADWAY, JOHNSTON CITY, IL 62951","JOHNSTON CITY","IL"
1,12,2016,"HOUSTON INDEPENDENT SCHOOL DISTRICT POLICE DEPT","ATTN: K-9 UNIT","3500 TAMPA, HOUSTON, TX 77021","HOUSTON","TX"
2,6,2014,"BULLOCH COUNTY SHERIFF'S OFFICE",NA,"18991 US HWY 301 NORTH, STATESBORO, GA 30461","STATESBORO","GA"
4,16,2014,"PHELPS COUNTY SHERIFFS DEPT","ATTN: K-9 UNIT","500 WEST SECOND STREET, ROLLA, MO 65401","ROLLA","MO"
2,6,2014,"(B6)","JIM E HAMILTON CORRECTIONAL CTR","ATTN: K-9 UNIT, 53468 MINERAL SPRINGS ROAD, HODGEN, OK 74939","HODGEN","OK"
6,9,2014,"UPTON COUNTY SHERIFFS OFFICE","ATTN: K-9 UNIT/ (B6)","1106 N GRAND, PO BOX 27, RANKIN, TX 79778","RANKIN","TX"
2,6,2014,"STERLING POLICE DEPT, CITY OF STERLING","ATTN: K-9 DEPT","421 N 4TH ST, P.O. BOX 4000, STERLING, CO 80751","STERLING","CO"
3,6,2014,"MORRISVILLE POLICE DEPARTMENT","ATTN: K-9 UNIT","260-C TOWN HALL DRIVE, MORRISVILLE, NC 27560","MORRISVILLE","NC"
3,24,2014,"BUREAU OF LAND MANAGEMENT","SOUTH DAKOTA FIELD OFFICE","ATTN: K-9 UNIT, 310 ROUND UP ST, BELLE FOURCHE, SD 57717","BELLE FOURCHE","SD"
7,25,2014,"SPARTA POLICE DEPARTMENT","ATTN: (B6) K-9 UNIT","323 E. BOCKMAN WAY, SPARTA, TN 38583","SPARTA","TN"
2,26,2014,"BEAUREGARD PARISH SHERIFFS OFFICE","ATTN: K-9 UNIT / (B6)","412 BOLIVAR BISHOP DRIVE, PO BOX 370, DERIDDER, LA 70634","DERIDDER","LA"
3,17,2014,"COTTONWOOD","TOWN OF COTTONWOOD POLICE DEPT.","12769 COTTONWOOD ROAD, COTTONWOOD, AL 36320","COTTONWOOD","AL"
6,25,2014,"GOODHUE COUNTY SHERIFF'S OFFICE","ATTN:  K-9 UNIT","C/O ZUMBROTA POLICE DEPARTMENT, 50 WEST SECOND STREET, ZUMBROTA, MN 55992","ZUMBROTA","MN"
5,1,2014,"GILFORD POLICE DEPARTMENT","K9 OFFICER (B6)","47 CHERRY VALLEY ROAD, GILFORD, NH 3249","GILFORD","NH"
9,22,2014,"(B6)","RONALD REAGAN UCLA MEDICAL CENTER","PHARMACEUTICAL SERVICES, 662 GAYLEY AVE, LOS ANGELES, CA 90095","LOS ANGELES","CA"
3,5,2014,"(B6)","UNIV OF IOWA HOSPITALS PHARM DEPT","200 HAWKINS DRIVE RCP ROOM 6073-1, IOWA CITY, IA 52242","IOWA CITY","IA"
2,20,2014,"(B6)","LOMA LINDA UNIV CHILDRENS HOSPITAL PHARM","11223 CAMPUS STREET, LOMA LINDA, CA 92354","LOMA LINDA","CA"
3,20,2014,"PULASKI COUNTY SHERIFFS OFFICE","ATTN: K-9 UNIT","110 EAST MERIDIAN STREET, WINAMAC, IN 46996","WINAMAC","IN"
2,25,2014,"CENTRAL CROSSING FIRE PROTECTION DIST","ATTN: K-9 UNIT","23463 STATE HIGHWAY 39, PO BOX 86, SHELL KNOB, MO 65747","SHELL KNOB","MO"
8,14,2014,"MASONTOWN POLICE  DEPARTMENT","ATTN: K-9 UNIT / (B6)","1 EAST CHURCH AVENUE, MASONTOWN, PA 15461","MASONTOWN","PA"
2,27,2014,"BRUCEVILLE-EDDY POLICE DEPARTMENT","ATTN: K-9 UNIT","143A WILCOX DRIVE, EDDY, TX 76524","EDDY","TX"
3,14,2014,"CLARE POLICE DEPARTMENT","ATTN: K-9 UNIT","207 W. FIFTH STREET, CLARE, MI 48617","CLARE","MI"
3,24,2014,"SIMPSONVILLE POLICE DEPARTMENT K9 UNIT","(B6)","405 EAST CURTIS STREET, SIMPSONVILLE, SC 29681","SIMPSONVILLE","SC"
3,7,2014,"(B6)","DISTRICT 8 DRUG TASK FORCE","300 COURTHOUSE DRIVE #6, PERRY, OK 73077","PERRY","OK"
4,8,2014,"(B6)","TEXAS CHILDRENS HOSPITAL - PHARMACY DEPARTMENT","6621 FANNIN ST., ROOM BB.130.28, HOUSTON, TX 77030","HOUSTON","TX"
5,19,2014,"COALINGA STATE HOSPITAL POLICE DEPT.","ATTN: NARCOTIC K9 UNIT","24511 W JAYNE AVENUE, COALINGA, CA 93210","COALINGA","CA"
2,21,2014,"MISSOURI STATE HIGHWAY PATROL H","ATTN: K-9 UNIT","3525 NORTH BELT HWY, SAINT JOSEPH, MO 64506","SAINT JOSEPH","MO"
3,17,2014,"CASS COUNTY SHERIFFS OFFICE","ATTN: K-9 UNIT","2501 WEST MECHANIC STREET, SUITE 100, HARRISONVILLE, MO 64701","HARRISONVILLE","MO"
6,17,2014,"KATY INDEPENDENT SCHOOL","DISTRICT POLICE DEPARTMENT","20370 FRANZ ROAD, KATY, TX 77449","KATY","TX"
6,19,2014,"(B6)","WSU INTEGRATIVE PHYSIOLOGY AND NEUROSCIENCE","1815 FERDINANDS LANE, PULLMAN, WA 99164","PULLMAN","WA"
6,23,2014,"(B6)","TEMPLE UNIV SCH MED MERB 852","3500 NORTH BROAD ST, PHILADELPHIA, PA 19140","PHILADELPHIA","PA"
5,13,2014,"(B6)","ANN & ROBERT H LURIE CHILDRENS HOSPITAL OF CHICAGO","225 E CHICAGO AVE, ROOM 19-371, CHICAGO, IL 60611","CHICAGO","IL"
8,30,2012,"NORTH RICHLAND HILLS POLICE DEPARTMENT","ATTN: K-9 UNIT","7301 NE LOOP 820, NORTH RICHLAND HILLS, TX 76180","NORTH RICHLAND HILLS","TX"
7,10,2012,"SPRING GROVE POLICE DEPARTMENT","ATTN: SGT (B6)/K9 UNIT","7401 MEYER ROAD, SPRING GROVE, IL 60081","SPRING GROVE","IL"
6,12,2012,"UNIV OF TEXAS PAN AMERICAN POLICE DEPT","ATTN: K-9 UNIT","1201 WEST UNIVERSITY DRIVE, EDINBURG, TX 78539","EDINBURG","TX"
