"Month","Date","Year","NAME","ADDL.CO.INFO","GeoAddress","City","State","lon","lat"
2,24,2012,"(B6)",NA," , BERLIN, NJ 8009","BERLIN","NJ",-74.9290536,39.7912261
2,12,2013,"LAKE CITY POLICE DEPARTMENT","ATTN: K-9 UNIT","225 NW MAIN BOULEVARD, LAKE CITY, FL 32055","LAKE CITY","FL",-82.639082,30.1910759
11,30,2011,"BREMEN POLICE DEPARTMENT","ATTN: K-9 UNIT","123 S. CENTER ST., BREMEN, IN 46506","BREMEN","IN",-86.1465199,41.4463242
10,28,2011,"RUSK POLICE DEPARTMENT","(B6)","197 SOUTH MAIN ST, RUSK, TX 75785","RUSK","TX",-95.1504582,31.7950184
11,28,2011,"EAST LYME POLICE DEPARTMENT","ATTN: K-9 UNIT","278 MAIN STREET, NIANTIC, CT 6357","NIANTIC","CT",-72.1936496,41.3229398
12,7,2011,"HARRIS COUNTY CONSTABLE PRECINCT FIVE","ATTN: K9 UNIT","17423 KATY FREEWAY, HOUSTON, TX 77094","HOUSTON","TX",-95.6826479,29.7837311
2,29,2012,"STERICYCLE, INC",NA,"6264 CROOKED CREEK RD, STE 11, NORCROSS, GA 30092","NORCROSS","GA",-84.2410341,33.9532822
10,8,2014,"(B6)","ALFALFA COUNTY SHERIFF'S OFFICE","300 S GRAND AVENUE, CHEROKEE, OK 73728","CHEROKEE","OK",-98.3566429,36.7552109
10,17,2014,"U.S. FISH & WILDLIFE SERVICE","CHARLES M. RUSSELL NATIONAL WILDLIFE REFUGE","ATTN: OFFICER , CANINE HANDLER, SAND CREEK FS, 8407 HIGHWAY 191 NORTH, ROY, MT 59471","ROY","MT",-108.9586457,47.3333305
1,8,2015,"PAWNEE COUNTY SHERIFF'S OFFICE","ATTN: K-9 UNIT","116 WEST 8TH STREET, LARNED, KS 67550","LARNED","KS",-99.0986146,38.1816751
11,20,2014,"(B6)","DISTRICT SIX DRUG TASK FORCE","101 S 11TH, DUNCAN, OK 73533","DUNCAN","OK",-97.9620166,34.5006066
1,9,2015,"MOUNT PLEASANT POLICE DEPARTMENT","ATTN: K-9 UNIT","204 EAST WASHINGTON ST., MOUNT PLEASANT, IA 52641","MOUNT PLEASANT","IA",-91.551892,40.965311
2,2,2015,"(B6)","UNIVERSITY OF LOUISVILLE KCPCRU","231 EAST CHESTNUT ST 6 FLOOR PHARMACY, LOUISVILLE, KY 40202","LOUISVILLE","KY",-85.751283,38.2556928
10,7,2015,"(B6)","UNIVERSITY OF VERMONT MEDICAL CENTER","111 COLCHESTER AVE BAIRD 418, BURLINGTON, VT 5401","BURLINGTON","VT",NA,NA
10,27,2014,"CITY OF FULTON POLICE DEPARTMENT","K-9 HANDLER (B6)","141 S. FIRST STREET, FULTON, NY 13069","FULTON","NY",-76.4154656,43.3208437
11,6,2014,"SODA SPRINGS POLICE DEPARTMENT","ATTN: K-9 UNIT","159 E. 2ND S #1, SODA SPRINGS, ID 83276","SODA SPRINGS","ID",-111.59905,42.6546719
10,31,2014,"AUSTIN INDEPENDENT SCHOOL DISTRICT POLICE DEPT","ATTN: K-9 UNIT","1111 W. 6TH STREET, SUITE C-120, AUSTIN, TX 78703","AUSTIN","TX",-97.756538,30.271564
12,19,2014,"HOUMA POLICE DEPARTMENT","ATTN: K-9 UNIT","500 HONDURAS STREET, HOUMA, LA 70360","HOUMA","LA",-90.7224095,29.5901523
11,4,2014,"UNION CITY POLICE DEPARTMENT","ATTN: K-9 UNIT","219 S. HOWARD STREET, UNION CITY, IN 47390","UNION CITY","IN",-84.809396,40.1963859
10,23,2014,"BENTON COUNTY SHERIFFS OFFICE","ATTN: K-9 UNIT","174 WEST WASHINGTON STREET, WARSAW, MO 65355","WARSAW","MO",-93.380537,38.2421734
11,10,2014,"TULIA POLICE DEPARTMENT",NA,"ATTN: K-9 UNIT, 201 NORTH MAXWELL, TULIA, TX 79088","TULIA","TX",-101.7585159,34.5358942
10,20,2014,"CAMDEN COUNTY SHERIFFS OFFICE","ATTN: K-9 UNIT","209 E. 4TH STREET, PO BOX 699, WOODBINE, GA 31569","WOODBINE","GA",-81.7211478,30.967724
3,10,2015,"CENTERVILLE POLICE DEPARTMENT","ATTN: K-9 UNIT","5247 US40 WEST, PO BOX 125, CENTERVILLE, IN 47330","CENTERVILLE","IN",-92.9719171,38.9332486
10,15,2014,"PORT AUTHORITY OF NY/NJ PD","ATTN: K-9 UNIT / (B6)","D-35 8TH FLOOR, 99 10TH AVENUE, NEW YORK, NY 10011","NEW YORK","NY",-74.0070362,40.7440558
11,17,2014,"(B6)","UNIVERSITY OF HAWAII","2727 WOODLAWN DRIVE, HONOLULU, HI 96822","HONOLULU","HI",-157.8093836,21.3074188
12,15,2014,"CROWN POINT POLICE DEPARTMENT","ATTN: K-9 UNIT","124 NORTH EAST STREET, CROWN POINT, IN 46307","CROWN POINT","IN",-87.3628502,41.418677
11,12,2014,"TOMBALL POLICE DEPARTMENT","ATTN: K-9 UNIT / (B6)","400 FANNIN, TOMBALL, TX 77375","TOMBALL","TX",-95.6166635,30.0954676
12,3,2014,"(B6)","KEYES POLICE DEPARTMENT","400 MONROE, PO BOX 121, KEYES, OK 73947","KEYES","OK",-102.2514017,36.8081077
2,26,2015,"STONY BROOK                                              (B6)","(B6)","BST LEVEL 1 ROOM 223, HEALTH SCIENCE CENTER, SUNY, STONY BROOK, NY 11794","STONY BROOK","NY",-73.1261091,40.9132244
6,30,2015,"INSYS THERAPEUTICS, INC.",NA,"2700 OAKMONT, ROUND ROCK, TX 78665","ROUND ROCK","TX",-97.6855561,30.5566273
2,6,2015,"RIDGELY POLICE DEPARTMENT","ATTN: K-9 UNIT","2 CENTRAL AVENUE, RIDGELY, MD 21660","RIDGELY","MD",-75.884102,38.948243
3,5,2015,"JEFFERSON COUNTY SHERIFF","ATTN: K-9 UNIT","317 WALNUT STREET, MADISON, IN 47250","MADISON","IN",-85.375962,38.735949
12,12,2014,"NICOLLET COUNTY SHERIFF'S OFFICE","ATTN: K-9 UNIT","501 S. MINNESOTA AVE., SAINT PETER, MN 56082","SAINT PETER","MN",-93.9585683,44.3217731
1,16,2015,"JEROME COUNTY SHERIFF","ATTN: K-9 UNIT","300 NORTH LINCOLN, JEROME, ID 83338","JEROME","ID",-114.5179569,42.7264437
2,27,2015,"(B6)","UNIV OF ALABAMA HOSPITALS PHARMACY","1802 6TH AVENUE SOUTH, ROOM 3470, BIRMINGHAM, AL 35249","BIRMINGHAM","AL",-86.8030955,33.5066461
2,27,2015,"(B6)","CHILDRENS HOSPITAL PHARMACY DEPARTMENT","1600 7TH AVENUE SOUTH, BIRMINGHAM, AL 35233","BIRMINGHAM","AL",-86.8058688,33.5053047
2,1,2016,"(B6)",NA," , IDAHO FALLS, ID 83404","IDAHO FALLS","ID",-112.0143728,43.4233213
6,15,2015,"HAWKINS COUNTY SHERIFF'S OFFICE","ATTN: K-9 UNIT / (B6)","117 JUSTICE CENTER DRIVE, ROGERSVILLE, TN 37857","ROGERSVILLE","TN",-82.9951179,36.4200937
12,5,2014,"NORTHSIDE ISD POLICE DEPARTMENT","ATTN: K-9 UNIT","5619 GRISSOM ROAD, SAN ANTONIO, TX 78238","SAN ANTONIO","TX",-98.62616,29.4859006
12,16,2014,"WESTVILLE POLICE DEPARTMENT","ATTN: K-9 UNIT","200 WASHINGTON AVENUE, WESTVILLE, IL 61883","WESTVILLE","IL",-87.6373673,40.0442519
1,29,2015,"EXP PHARMACEUTICAL SERVICES CORP.",NA,"48021 WARM SPRINGS BLVD., FREMONT, CA 94539","FREMONT","CA",-121.9221404,37.4740842
11,20,2014,"(B6)","CACHE POLICE DEPARTMENT","K-9 HANDLER, 404 WEST C AVENUE, CACHE, OK 73527","CACHE","OK",-98.6283085,34.6284466
11,20,2014,"ARKANSAS LAW ENFORCEMENT TRAINING ACADEMY","ATTN: K-9 UNIT","6373 HUSSEY ROAD, PO BOX 3106, CAMDEN, AR 71711","CAMDEN","AR",-92.7225072,33.6307592
10,28,2014,"BURLINGTON POLICE DEPARTMENT","ATTN: K-9 UNIT","267 WEST FRONT STREET, BURLINGTON, NC 27215","BURLINGTON","NC",-79.4374422,36.0953152
11,6,2014,"BUTTE-SILVER BOW LAW ENFORCEMENT","ATTN: K-9 UNIT","225 NORTH ALASKA STREET, BUTTE, MT 59701","BUTTE","MT",-112.5382358,46.0150704
1,26,2015,"RADFORD CITY POLICE DEPARTMENT","ATTN: K-9 UNIT","20 ROBERTSON STREET, RADFORD, VA 24141","RADFORD","VA",-80.5817095,37.1316707
2,2,2015,"(B6)","UNIV OF ILLINOIS AT CHICAGO","1853 W POLK ST, MC 868 RM 411, CHICAGO, IL 60612","CHICAGO","IL",-88.2478983,42.3517079
11,21,2014,"ST. JOHNS POLICE DEPARTMENT","ATTN: K-9 UNIT","1190 W. CLEVELAND AVENUE, PO BOX 698, SAINT JOHNS, AZ 85936","SAINT JOHNS","AZ",-109.3833637,34.5064928
11,20,2014,"US FOREST SERVICE","ATTN: K-9 UNIT","50 HWY 145, HARRISBURG, IL 62946","HARRISBURG","IL",-88.537089,37.7264399
1,30,2015,"(B6)",NA," , SACRAMENTO, CA 95816","SACRAMENTO","CA",-121.4627576,38.5800184
4,15,2015,"(B6)",NA," , GULF BREEZE, FL 32561","GULF BREEZE","FL",-87.1638574,30.3571438
4,20,2015,"(B6)","CHOP INVESTIGATIONAL DRUG SVC PHARMACY","34TH & CIVIC CENTER BLVD ROOM AW-19A, PHILADELPHIA, PA 19104","PHILADELPHIA","PA",46.3219581,-19.5769343
12,3,2013,"CORRECTIONS RECEPTION CENTER",NA,"11271 STATE ROUTE 762, PO BOX 209, ORIENT, OH 43146","ORIENT","OH",-83.1486155,39.8026064
12,2,2013,"WINDSOR LOCKS POLICE DEPT.","K-9 OFFICER (B6)","4 VOLUNTEER DRIVE, WINDSOR LOCKS, CT 6096","WINDSOR LOCKS","CT",-72.6470184,41.9274152
12,2,2013,"(B6)","GRADY COUNTY CRIMINAL JUSTICE AUTH","215 N 3RD, CHICKASHA, OK 73018","CHICKASHA","OK",-97.9344493,35.0583928
8,18,2014,"THOMASVILLE POLICE DEPARTMENT","K-9 UNIT","7 W. GUILFORD STREET, THOMASVILLE, NC 27360","THOMASVILLE","NC",-80.083407,35.8842256
2,26,2014,"(B6)","CHILDREN HOSPITAL OF PHILADELPHIA","MAIN HOSPITAL- OUTPATIENT PHARMACY- ROOM AW1A19, 34TH AND CIVIC CENTER BOULEVARD, PHILADELPHIA, PA 19104","PHILADELPHIA","PA",-75.196009,39.9468124
1,3,2014,"EUHARLEE POLICE DEPT",NA,"30 BURGE'S MILL ROAD, EUHARLEE, GA 30145","EUHARLEE","GA",-84.9357578,34.1462456
5,26,2015,"EAST PENNSBORO TWP POLICE DEPT","EAST PENNSBORO TOWNSHIP POLICE DEPT","98 S. ENOLA DRIVE, ENOLA, PA 17025","ENOLA","PA",-76.9323581,40.2872798
1,28,2014,"CLAYTON COUNTY SHERIFFS OFFICE","ATTN: K-9 UNIT","22680 230TH  STREET, SAINT OLAF, IA 52072","SAINT OLAF","IA",-91.3651135,42.8918505
1,10,2014,"BELTRAMI COUNTY SHERIFFS OFFICE",NA,"613 MINNESOTA AVENUE, BEMIDJI, MN 56601","BEMIDJI","MN",-94.8831579,47.4739536
1,8,2014,"(B6)","JIM HAMILTON CORRECTIONAL CTR","53468 MINERAL SPRINGS ROAD, HODGEN, OK 74939","HODGEN","OK",-94.647522,34.7419363
1,28,2014,"LENOIR POLICE DEPARTMENT","ATTN: K-9 UNIT","1035 WEST AVENUE, LENOIR, NC 28645","LENOIR","NC",-81.542097,35.9135094
1,14,2014,"INDEPENDENCE POLICE DEPT","K-9 UNIT","875 VISTA AVE, INDEPENDENCE, MO 64056","INDEPENDENCE","MO",-94.3653758,39.0955466
12,13,2013,"(B6)","NOBLE POLICE DEPARTMENT","115 N 2ND, P.O. BOX 557, NOBLE, OK 73068","NOBLE","OK",-97.3956581,35.1402744
2,27,2014,"(B6)","TULSA COUNTY SHERIFF'S OFFICE","303 W 1ST STREET, TULSA, OK 74103","TULSA","OK",-95.9960893,36.1543635
1,9,2014,"LIVINGSTON PARISH SHERIFF'S OFFICE","(B6) (K-9 DIVISION)","29225 WOODSIDE DRIVE, WALKER, LA 70785","WALKER","LA",-90.8279925,30.4870726
2,3,2014,"VINTON POLICE DEPARTMENT","ATTN: K-9 UNIT","311 S. POLLARD STREET, VINTON, VA 24179","VINTON","VA",-79.8986981,37.2786543
1,8,2014,"JOHNSON CITY POLICE DEPARTMENT","VILLAGE OF JOHNSON CITY","31 AVENUE C, JOHNSON CITY, NY 13790","JOHNSON CITY","NY",-75.9542616,42.1159523
5,5,2014,"(B6)","SAN FRANCISCO GENERAL HOSPITAL","1001 POTRERO AVENUE, SAN FRANCISCO, CA 94110","SAN FRANCISCO","CA",-122.4044432,37.7558047
1,6,2014,"(B6)","NORMAN POLICE DEPARTMENT","4323 COUNTRY CLUB TERRACE, NORMAN, OK 73072","NORMAN","OK",-97.5036379,35.234759
1,29,2014,"LEBANON POLICE DEPARTMENT",NA,"401 SOUTH JEFFERSON, LEBANON, MO 65536","LEBANON","MO",-92.6608952,37.6771857
1,28,2014,"DUBOIS COUNTY SHERIFF DEPARTMENT",NA,"255 BRUCKE STRASSE, JASPER, IN 47546","JASPER","IN",-86.9278946,38.3847181
2,12,2015,"DANVILLE POLICE DEPARTMENT","ATTN: K-9 UNIT","445 WEST MAIN STREET, DANVILLE, KY 40422","DANVILLE","KY",-84.7754214,37.6464065
3,16,2015,"LYNN HAVEN POLICE DEPT","ATTN: K-9 UNIT","1412 PENNSYLVANIA AVE, LYNN HAVEN, FL 32444","LYNN HAVEN","FL",-85.648582,30.236587
7,23,2015,"MORRICE POLICE DEPARTMENT","ATTN: K-9 UNIT","401 MAIN ST, P.O. BOX 247, MORRICE, MI 48857","MORRICE","MI",-84.1789194,42.8401197
8,31,2015,"(B6)","UC - DEPT OF NEUROLOGY","222 PIEDMONT AVE., SUITE 3200, CINCINNATI, OH 45219","CINCINNATI","OH",-84.5049468,39.1365654
9,30,2015,"(B6)","MONTEFIORE MEDICAL CENTER MOSSES DIVISION","111 EAST 210TH PHARMACY DEPT, BRONX, NY 10467","BRONX","NY",-73.8713099,40.8723987
1,13,2016,"(B6)","GLADSTONE INSTITUTES","1650 OWENS STRET, SAN FRANCISCO, CA 94158","SAN FRANCISCO","CA",-122.3943254,37.7678064
2,24,2015,"NEWMARKET POLICE DEPARTMENT","ATTN: K-9 UNIT","70 EXETER STREET, NEWMARKET, NH 3857","NEWMARKET","NH",-70.9394444,43.0714699
2,23,2015,"NEWBERRY POLICE DEPARTMENT K-9 UNIT","INTERIM CHIEF (B6)","1507 NANCE STREET, PO BOX 538, NEWBERRY, SC 29108","NEWBERRY","SC",-81.6228408,34.2772322
3,2,2015,"BAXTER POLICE DEPARTMENT","ATTN: K-9 UNIT","13190 MEMORYWOOD DRIVE, BAXTER, MN 56425","BAXTER","MN",-94.29356,46.3433319
3,24,2015,"TAYLOR COUNTY SHERIFFS OFFICE","ATTN: K-9 UNIT","203 N COURT STREET, CAMPBELLSVILLE, KY 42718","CAMPBELLSVILLE","KY",-85.3449513,37.3415977
6,4,2015,"PECOS COUNTY SHERIFF'S OFFICE","ATTN: K-9 UNIT / (B6)","301 WEST 5TH STREET, PO BOX 773, IRAAN, TX 79744","IRAAN","TX",-101.9006499,30.9130785
6,8,2015,"(B6)","UW: DEPT OF PHARMACEUTICS","SCHOOL OF PHARMACY, BX 357610, HSB H272F, 1959 NE PACIFIC ST, SEATTLE, WA 98195","SEATTLE","WA",-122.3084015,47.6499333
6,22,2015,"(B6)","MEMORIAL HEALTH UNIVERSITY MEDICAL CTR","PHARMACY DEPARTMENT, 4700 WATERS AVENUE, SAVANNAH, GA 31404","SAVANNAH","GA",-81.0894845,32.029986
10,30,2015,"SOUTH LONDONERRY TWP POLICE DEPT","ATTN: K-9 UNIT / (B6)","20 WEST MARKET STREET, PO BOX 3, CAMPBELLTOWN, PA 17010","CAMPBELLTOWN","PA",-76.583073,40.278515
4,20,2015,"WATFORD CITY POLICE DEPARTMENT","ATTN: K-9 UNIT","213 2ND STREET, NE, WATFORD CITY, ND 58854","WATFORD CITY","ND",-103.2819195,47.8029388
3,25,2015,"WEST TERRE HAUTE POLICE DEPARTMENT","ATTN: K-9 UNIT / (B6)","500 WEST NATIONAL AVENUE, WEST TERRE HAUTE, IN 47885","WEST TERRE HAUTE","IN",-87.4489505,39.4656762
2,27,2015,"CARIBOU COUNTY SHERIFFS OFFICE","ATTN: K-9 UNIT","475 E 2ND SOUTH, SODA SPRINGS, ID 83276","SODA SPRINGS","ID",-111.5893532,42.6546678
8,31,2015,"NORTH DAKOTA DEPARTMENT OF AGRICULTURE",NA,"600 E BOULEVARD AVENUE, DEPARTMENT 602, BISMARCK, ND 58505","BISMARCK","ND",-100.7827515,46.8206977
5,19,2015,"ESSEX COUNTY SHERIFFS DEPT","LAWRENCE CORRECTIONAL ALTERNATIVE CENTER/(B6)","165 MARSTON STREET, LAWRENCE, MA 1841","LAWRENCE","MA",-71.1406147,42.7155027
8,4,2015,"AKA ENTERPRISE LLC","DBA: IMPACT CANINE SOLUTIONS","9520 LA CANADA WAY, SUNLAND, CA 91040","SUNLAND","CA",-118.340722,34.260526
2,17,2015,"(B6)","OLUSTEE POLICE DEPT","105 WEST 4TH STREET, P O BOX 409, OLUSTEE, OK 73560","OLUSTEE","OK",-99.4274305,34.5486091
6,12,2015,"EXETER POLICE DEPARTMENT","ATTN: K-9 UNIT","116 FRONT STREET, EXETER, MO 65647","EXETER","MO",-93.9405999,36.6720622
5,21,2015,"KIMBALL POLICE DEPARTMENT","(HANDLER) (B6)","219 S CHESTNUT STREET, KIMBALL, NE 69145","KIMBALL","NE",-103.6628854,41.2366743
4,24,2015,"NEWARK POLICE DEPARTMENT","ATTN: K-9 UNIT","39 SOUTH 4TH STREET, NEWARK, OH 43055","NEWARK","OH",-82.4039767,40.0556271
3,2,2015,"(B6)","BLAINE COUNTY SHERIFF'S","205 N BURFORD, ATTN K9 UNIT, WATONGA, OK 73772","WATONGA","OK",-98.413128,35.8447654
3,13,2015,"HURRICANE CITY POLICE DEPARTMENT","ATTN: K-9 UNIT","90 SOUTH 700 WEST, HURRICANE, UT 84737","HURRICANE","UT",-113.300983,37.175267
3,2,2015,"SAUK COUNTY SHERIFFS DEPT","ATTN: K-9 UNIT","DEPUTY MATT BURCH, 1300 LANGE COURT, BARABOO, WI 53913","BARABOO","WI",-89.7671359,43.461968
2,25,2015,"COLBY POLICE DEPARTMENT","ATTN: K-9 UNIT","225 N. COURT AVENUE, COLBY, KS 67701","COLBY","KS",-101.0433032,39.3953651
10,7,2015,"(B6)","MT SINAI BETH ISRAEL PHARMACY DEPT","330 EAST 17TH ST, LOBBY ROOM L5-53, NEW YORK, NY 10003","NEW YORK","NY",-73.9874105,40.7322535
6,16,2015,"(B6)","UT HEALTH SCIENCE CENTER","8300 FLOYD CURL DRIVE, ROOM 103.02B, SAN ANTONIO, TX 78229","SAN ANTONIO","TX",-98.5814779,29.5155843
4,8,2015,"COLEMAN COUNTY SHERIFFS DEPT","ATTN: K-9 UNIT","100 LIVEOAK, STE 101, COLEMAN, TX 76834","COLEMAN","TX",-99.4230572,31.8313908
4,16,2015,"CENTRAL CITY POLICE DEPT","ATTN: K-9 UIT","214 NORTH FIRST STREET, CENTRAL CITY, KY 42330","CENTRAL CITY","KY",-87.1255955,37.2949499
4,13,2015,"US DOJ DEA SEATTLE","ATTN: TFO / (B6)","300 5TH AVE, STE 1300, SEATTLE, WA 98104","SEATTLE","WA",-122.3272203,47.6021227
4,7,2015,"JUPITER POLICE DEPARTMENT","ATTN: K-9 UNIT","210 MILITARY DRIVE, JUPITER, FL 33458","JUPITER","FL",-80.1026297,26.9319191
5,26,2015,"BEVERLY HILLS POLICE DEPARTMENT","ATTN: K-9 UNIT / (B6)","464 N. REXFORD DRIVE, BEVERLY HILLS, CA 90210","BEVERLY HILLS","CA",-118.399963,34.0736114
1,27,2009,"PALATINE POLICE DEPARTMENT","ATTN:; K-9 UNIT","595 N HICKS RD, ROOM 1158, PALATINE, IL 60067","PALATINE","IL",-88.0326811,42.1211209
2,2,2009,"WEST MONROE POLICE DEPARTMENT",NA,"2301 NORTH  7TH STREET, WEST MONROE, LA 71291","WEST MONROE","LA",-92.1487003,32.5202279
1,22,2009,"(B6)","EDMOND POLICE DEPT","TRAINING CENTER, 7707 E DANFORTH ROAD, EDMOND, OK 73034","EDMOND","OK",-97.3829049,35.66727
4,1,2009,"UNION TOWNSHIP POLICE DEPT","ATTN: (B6)","4312 GLEN-ESTE WITHAMSVILLE RD, CINCINNATI, OH 45245","CINCINNATI","OH",-84.2690327,39.0876917
12,15,2008,"INDIAN RIVER COUNTY SHERIFF OFFICE","SPECIAL OPERATIONS","4055 41ST AVENUE, VERO BEACH, FL 32960","VERO BEACH","FL",-80.4275145,27.6652749
1,30,2009,"BUFFALO POLICE DEPARTMENT","(B6) CHIEF OF POLICE","311 N. POPLAR STREET, P.O. BOX 410, BUFFALO, MO 65622","BUFFALO","MO",-93.0907358,37.6458093
12,2,2008,"(B6)","PRYOR POLICE DEPARTMENT","214 SOUTH MILL STREET, PRYOR, OK 74361","PRYOR","OK",-95.3206587,36.3028995
12,31,2008,"DALLAS COUNTY SHERIFF'S OFFICE",NA,"204 S POPLAR STREET, BUFFALO, MO 65622","BUFFALO","MO",-93.0905396,37.6446668
1,21,2009,"LEXINGTON POLICE DEPT  K-9 UNIT","(B6) - CHIEF","111 MAIDEN LANE, PO BOX 397, LEXINGTON, SC 29071","LEXINGTON","SC",-81.2372424,33.9806333
6,8,2009,"COLCHESTER POLICE DEPARTMENT","(B6)","835 BLAKELY ROAD, PO BOX 37, COLCHESTER, VT 5446","COLCHESTER","VT",-73.2054247,44.5357915
12,7,2015,"WEST BRIDGEWATER POLICE DEPARTMENT",NA,"99 WEST CENTER ST, WEST BRIDGEWATER, MA 2379","WEST BRIDGEWATER","MA",-71.0135672,42.0186466
12,17,2015,"DUNN COUNTY SHERIFF DEPT","ATTN: K-9 UNIT","205 OWENS STREET, MANNING, ND 58642","MANNING","ND",-102.77015,47.2316444
1,4,2016,"MOUNT LAUREL POLICE DEPARTMENT",NA,"100 MOUNT LAUREL ROAD, MOUNT LAUREL, NJ 8054","MOUNT LAUREL","NJ",-74.9251885,39.9591306
12,7,2015,"LICKING POLICE DEPARTMENT","CITY OF LICKING","125 SOUTH MAIN STREET, LICKING, MO 65542","LICKING","MO",-91.8569228,37.4979686
11,9,2015,"UNIDAD CANINA","DEPARTAMENTO DE POLICIA Y SEGURIDAD POLICIA MUNICIPIO DE SAN","URB SAN FRANCISCO CALLA A FINAL #178, RIO PIEDRAS, PR 927","RIO PIEDRAS","PR",-88.1014795,13.6992622
11,3,2015,"HANCOCK COUNTY SHERIFF'S OFFICE",NA,"875 STATE ST, PO BOX 70, GARNER, IA 50438","GARNER","IA",-93.6021134,43.0970412
2,11,2016,"K9S ON PATROL SERVICES LLC",NA,"4501 RIO GRANDE CARE ROAD, EDINBURG, TX 78541","EDINBURG","TX",-98.1852598,26.3522843
10,21,2015,"CINCINNATI/NORTHERN KENTUCKY AIRPORT POLICE",NA,"3222 TERMINAL DRIVE, HEBRON, KY 41048","HEBRON","KY",-84.6536352,39.0576316
1,12,2016,"TROPHY CLUB POLICE DEPARTMENT",NA,"100 MUNICIPAL DRIVE, TROPHY CLUB, TX 76262","TROPHY CLUB","TX",-97.1879582,32.9968131
11,3,2015,"CHILDRESS POLICE DEPARTMENT",NA,"315 COMMERCE, PO BOX 1087, CHILDRESS, TX 79201","CHILDRESS","TX",-100.2069586,34.4240909
11,17,2015,"(B6)",NA," , SAN ANTONIO, TX 78217","SAN ANTONIO","TX",-98.4239055,29.538966
11,24,2015,"APALACHEE CORRECTIONAL INSTITUTION","STATE OF FLORIDA","35 APALACHEE DR, SNEADS, FL 32460","SNEADS","FL",-84.8773864,30.7080918
10,28,2015,"OFFICER (B6)-K9 HANDLER","RECEPTION AND MEDICAL CENTER","7765 SOUTH COUNTY ROAD 231, BUILDING 20963025, LAKE BUTLER, FL 32054","LAKE BUTLER","FL",-82.3556245,29.9874718
10,28,2015,"WAYNE COUNTY AIRPORT POLICE","ATTN:  EXECUTIVE K9 SGT (B6)","31399 EAST SERVICE DRIVE, BLDG 610, DETROIT, MI 48242","DETROIT","MI",-83.3459004,42.2214049
11,17,2015,"(B6)",NA," , SAN ANTONIO, TX 78217","SAN ANTONIO","TX",-98.4239055,29.538966
1,28,2016,"ST MARY'S COUNTY SHERIFF'S OFFICE","ATTN: K-9 UNIT","18205 K9 LANE, PINEY POINT, MD 20674","PINEY POINT","MD",-76.5173282,38.1538243
10,23,2015,"SABINE COUNTY SHERIFFS OFFICE",NA,"310 MAIN STREET, HEMPHILL, TX 75948","HEMPHILL","TX",-93.8501028,31.3423412
12,22,2015,"ALLENTOWN POLICE DEPARTMENT",NA,"1005 W HAMILTON ST, ALLENTOWN, PA 18101","ALLENTOWN","PA",-75.4782433,40.600733
11,2,2015,"OUACHITA PARISH SHERIFF OFFICE","(B6)","500 NATCHITOCHES, WEST MONROE, LA 71291","WEST MONROE","LA",-92.126125,32.500698
1,12,2016,"FREMONT COUNTY SHERIFF'S OFFICE",NA,"2814 200TH ST, SIDNEY, IA 51652","SIDNEY","IA",-95.5562691,40.7576494
11,23,2015,"(B6)",NA," , ORLANDO, FL 32819","ORLANDO","FL",-81.460856,28.4630493
1,25,2016,"JOHNSTON CITY POLICE DEPARTMENT","(B6)","100 WEST BROADWAY, JOHNSTON CITY, IL 62951","JOHNSTON CITY","IL",-88.9280271,37.816691
1,12,2016,"HOUSTON INDEPENDENT SCHOOL DISTRICT POLICE DEPT","ATTN: K-9 UNIT","3500 TAMPA, HOUSTON, TX 77021","HOUSTON","TX",-95.3657691,29.7035503
2,6,2014,"BULLOCH COUNTY SHERIFF'S OFFICE",NA,"18991 US HWY 301 NORTH, STATESBORO, GA 30461","STATESBORO","GA",-81.7551334,32.473284
4,16,2014,"PHELPS COUNTY SHERIFFS DEPT","ATTN: K-9 UNIT","500 WEST SECOND STREET, ROLLA, MO 65401","ROLLA","MO",-91.7750574,37.9457444
2,6,2014,"(B6)","JIM E HAMILTON CORRECTIONAL CTR","ATTN: K-9 UNIT, 53468 MINERAL SPRINGS ROAD, HODGEN, OK 74939","HODGEN","OK",-94.6243751,34.7086744
6,9,2014,"UPTON COUNTY SHERIFFS OFFICE","ATTN: K-9 UNIT/ (B6)","1106 N GRAND, PO BOX 27, RANKIN, TX 79778","RANKIN","TX",-101.9379904,31.2273767
2,6,2014,"STERLING POLICE DEPT, CITY OF STERLING","ATTN: K-9 DEPT","421 N 4TH ST, P.O. BOX 4000, STERLING, CO 80751","STERLING","CO",-103.2071404,40.6289738
3,6,2014,"MORRISVILLE POLICE DEPARTMENT","ATTN: K-9 UNIT","260-C TOWN HALL DRIVE, MORRISVILLE, NC 27560","MORRISVILLE","NC",-78.8307264,35.8237389
3,24,2014,"BUREAU OF LAND MANAGEMENT","SOUTH DAKOTA FIELD OFFICE","ATTN: K-9 UNIT, 310 ROUND UP ST, BELLE FOURCHE, SD 57717","BELLE FOURCHE","SD",-103.852148,44.6713733
7,25,2014,"SPARTA POLICE DEPARTMENT","ATTN: (B6) K-9 UNIT","323 E. BOCKMAN WAY, SPARTA, TN 38583","SPARTA","TN",-85.4713162,35.9291186
2,26,2014,"BEAUREGARD PARISH SHERIFFS OFFICE","ATTN: K-9 UNIT / (B6)","412 BOLIVAR BISHOP DRIVE, PO BOX 370, DERIDDER, LA 70634","DERIDDER","LA",-93.2890527,30.8463055
